,Player,Year,Draft pick,Height (No Shoes),Height (With Shoes),Wingspan,Standing reach,Vertical (Max),Vertical (Max Reach),Vertical (No Step),Vertical (No Step Reach),Weight,Body Fat,Bench,Agility,Sprint,drafted or no,drafted_top10,Height (No Shoes)_zscore,Height (With Shoes)_zscore,Wingspan_zscore,Standing reach_zscore,Vertical (Max)_zscore,Vertical (Max Reach)_zscore,Vertical (No Step)_zscore,Vertical (No Step Reach)_zscore,Weight_zscore,Body Fat_zscore,Bench_zscore,Agility_zscore,Sprint_zscore
465,Harry Giles,2017,20.0,206.375,209.55,221.615,278.13,82.55,360.68,68.58,346.71,105.233344,5.2,10.0,11.08,3.34,1,0,1.1084699087627035,1.102237317048814,1.206499946081339,1.2721552868139423,-0.788956011682537,0.9514900507266781,-0.9046674786099776,0.8845018320099747,0.6969221108830139,-0.8124647608383833,-0.03597943025220917,-0.4590964035599978,0.36063281224206
466,Terrance Ferguson,2017,21.0,196.85,200.66,205.105,261.62,96.52,358.14,72.39,334.01,83.460928,5.8,10.0,11.16,3.32,1,0,-0.033273236735328005,0.032083903125353544,-0.4435592968653084,-0.056333787560902966,0.8679098813893011,0.7004462353525068,-0.3773697486873722,-0.2702644486698358,-1.2514605966788566,-0.5697113714990781,-0.03597943025220917,-0.30582339027154476,0.19303985590125422
467,Jarrett Allen,2017,22.0,205.74,208.915,226.695,278.13,90.17,368.3,80.01,358.14,106.140528,7.4,10.0,11.82,3.21,1,0,1.032353699062836,1.0257977874828503,1.714210482372613,1.2721552868139423,0.1147890209021026,1.7046214968491864,0.6772257111578386,1.9237914846218058,0.7781047236980919,0.07763100007240274,-0.03597943025220917,0.9586789693581923,-0.7287214039731758
468,OG Anunoby,2017,23.0,198.755,202.565,219.07500000000002,273.05,88.9,351.79,74.93,337.82,105.233344,6.8,10.0,11.254999999999999,3.28,1,0,0.19507539236427832,0.26140249182323766,0.9526446779357021,0.8633894177755295,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,0.6969221108830139,-0.16512238926690273,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
469,Tyler Lydon,2017,24.0,203.835,207.01,213.36,273.05,85.09,358.14,74.93,347.98,97.52228,13.6,10.0,11.68,3.46,1,0,0.8040050699632296,0.7964791987849662,0.3814703246080167,0.8633894177755295,-0.4877076674876566,0.7004462353525068,-0.025837928738967956,0.9999784600779594,0.006869901954851058,2.58608268991189,-0.03597943025220917,0.6904511961033986,1.3661905502868947
470,Kyle Kuzma,2017,27.0,203.2,207.01,213.995,273.05,86.36,359.41,68.58,341.63,101.151016,9.4,10.0,10.72,3.25,1,0,0.7278888602633585,0.7964791987849662,0.44493414164442524,0.8633894177755295,-0.3370834953902172,0.8259681430395953,-0.9046674786099776,0.42259531973805153,0.331600353215163,0.8868089645367536,-0.03597943025220917,-1.148824963358035,-0.3935354912915642
471,Tony Bradley,2017,28.0,206.375,210.185,226.06,285.75,69.85,355.6,62.230000000000004,347.98,112.944408,12.0,10.0,11.79,3.44,1,0,1.1084699087627035,1.1786768466147741,1.6507466653362044,1.8853040903715639,-2.295197732656936,0.4494024199783412,-1.7834970284809852,0.9999784600779594,1.3869743198111757,1.9387403183404097,-0.03597943025220917,0.9012015893750203,1.198597593946089
472,Derrick White,2017,29.0,191.135,194.31,201.93,257.81,92.71000000000001,350.52,90.17,347.98,86.18248,6.2,10.0,10.84,3.08,1,0,-0.7183191240341469,-0.7323113925342591,-0.7608783820473539,-0.3629081893397138,0.416037365096983,-0.05268521077000135,2.0833529909514517,0.9999784600779594,-1.0079127582336225,-0.4078757786062079,-0.03597943025220917,-0.918915443425357,-1.8180756201884114
473,Frank Jackson,2017,31.0,187.96,191.77,201.93,248.92000000000002,106.68,355.6,90.17,339.09000000000003,91.625584,6.7,10.0,10.94,3.14,1,0,-1.0989001725334886,-1.0380695107981035,-0.7608783820473539,-1.0782484601569375,2.072903258168821,0.4494024199783412,2.0833529909514517,0.19164206360209254,-0.5208170813431546,-0.20558128749012014,-0.03597943025220917,-0.7273241768147916,-1.315296751165994
474,Davon Reed,2017,32.0,194.31,196.85,213.36,259.08,91.44,350.52,72.39,331.47,93.439952,6.5,10.0,11.37,3.34,1,0,-0.33773807553480195,-0.42655327427041473,0.3814703246080167,-0.2607167220801117,0.26541319299954197,-0.05268521077000135,-0.3773697486873722,-0.5012177048057949,-0.35845185571299865,-0.2864990839365553,-0.03597943025220917,0.09651826961064244,0.36063281224206
475,Wesley Iwundu,2017,33.0,196.85,200.025,215.9,267.97,91.44,359.41,80.01,347.98,87.543256,4.0,10.0,11.25,3.36,1,0,-0.033273236735328005,-0.04435562644060669,0.6353255927536537,0.4546235487371166,0.26541319299954197,0.8259681430395953,0.6772257111578386,0.9999784600779594,-0.8861388390110055,-1.297971539516994,-0.03597943025220917,-0.13339125032203547,0.5282257685828657
476,Frank Mason,2017,34.0,180.34,182.88,191.135,238.76,104.14,342.9,86.36,325.12,85.728888,4.3,10.0,11.41,3.18,1,0,-2.0122946889319135,-2.108222924721564,-1.839763271666316,-1.8957801982337679,1.7716549139739408,-0.8058166568925096,1.5560552610288463,-1.0786008451457028,-1.0485040646411616,-1.1765948448473413,-0.03597943025220917,0.1731547762548707,-0.9801108384843825
477,Ivan Rabb,2017,35.0,205.105,208.28,217.17000000000002,276.86,82.55,359.41,72.39,349.25,99.79024,6.8,10.0,12.68,3.35,1,0,0.9562374893629648,0.9493582579168901,0.7622532268264736,1.1699638195543403,-0.788956011682537,0.8259681430395953,-0.3773697486873722,1.1154550881459389,0.20982643399254602,-0.16512238926690273,-0.03597943025220917,2.60636386220906,0.44442929041246476
478,Semi Ojeleye,2017,37.0,196.215,200.025,207.645,259.08,102.87,361.95,88.9,347.98,109.31567199999999,5.5,10.0,10.58,3.16,1,0,-0.10938944643519564,-0.04435562644060669,-0.18970402871966857,-0.2607167220801117,1.6210307418765015,1.077011958413761,1.9075870809772506,0.9999784600779594,1.0622438685508637,-0.6910880661687308,-0.03597943025220917,-1.4170527366128287,-1.1477037948251883
479,Jordan Bell,2017,38.0,200.66,204.47,212.725,265.43,96.52,361.95,80.01,345.44,101.604608,5.4,10.0,10.63,3.21,1,0,0.42342402146388464,0.4907210805211218,0.31800650757160537,0.25024061421790783,0.8679098813893011,1.077011958413761,0.6772257111578386,0.7690252039419953,0.372191659622702,-0.7315469643919481,-0.03597943025220917,-1.3212571033075442,-0.7287214039731758
480,Jawun Evans,2017,39.0,179.705,181.61,196.85,241.3,85.09,326.39,69.85,311.15,83.91452,9.1,10.0,11.34,3.21,1,0,-2.0884108986317815,-2.2611019838534845,-1.2685889183386307,-1.6913972637145591,-0.4877076674876566,-2.4376014568246087,-0.7289015686357765,-2.348843753893498,-1.2108692902713176,0.7654322698671007,-0.03597943025220917,0.03904088962747382,-0.7287214039731758
481,Dwayne Bacon,2017,40.0,194.945,198.755,208.28,262.89,92.71000000000001,355.6,76.2,339.09000000000003,100.697424,7.9,10.0,11.7,3.22,1,0,-0.2616218658349343,-0.1972346855725306,-0.12624021168326002,0.04585767969869911,0.416037365096983,0.4494024199783412,0.14992798123523318,0.19164206360209254,0.291009046807624,0.27992549118849047,-0.03597943025220917,0.7287694494255109,-0.6449249258027709
482,Tyler Dorsey,2017,41.0,190.5,194.31,196.215,252.73,91.44,344.17,77.47,330.2,83.007336,4.7,10.0,10.55,3.16,1,0,-0.7944353337340145,-0.7323113925342591,-1.332052735375039,-0.771674058378129,0.26541319299954197,-0.6802947492054211,0.3256938912094343,-0.6166943328737795,-1.2920519030863955,-1.014759251954471,-0.03597943025220917,-1.4745301165959972,-1.1477037948251883
483,Thomas Bryant,2017,42.0,207.01,210.185,228.6,285.75,83.82000000000001,369.57,64.77,350.52,112.490816,9.4,10.0,11.42,3.37,1,0,1.1845861184625712,1.1786768466147741,1.9046019334818414,1.8853040903715639,-0.638331839585096,1.8301434045362692,-1.431965208532583,1.2309317162139184,1.3463830134036365,0.8868089645367536,-0.03597943025220917,0.1923139029159269,0.6120222467532705
484,Damyean Dotson,2017,44.0,194.31,196.85,205.74,254.0,96.52,350.52,80.01,334.01,92.98636,5.3,10.0,11.18,3.13,1,0,-0.33773807553480195,-0.42655327427041473,-0.380095479828897,-0.6694825911185246,0.8679098813893011,-0.05268521077000135,0.6772257111578386,-0.2702644486698358,-0.39904316212053764,-0.7720058626151659,-0.03597943025220917,-0.26750513694943234,-1.399093229336399
485,Dillon Brooks,2017,45.0,195.58,198.12,198.12,255.27,95.25,350.52,78.74,334.01,99.79024,7.5,10.0,11.14,3.21,1,0,-0.18550565613506328,-0.27367421513849083,-1.1416612842658107,-0.5672911238589202,0.7172857092918619,-0.05268521077000135,0.5014598011836354,-0.2702644486698358,0.20982643399254602,0.11808989829562014,-0.03597943025220917,-0.3441416435936572,-0.7287214039731758
486,Ike Anigbogu,2017,47.0,204.47,207.645,229.235,280.67,82.55,363.22,74.93,355.6,114.305184,5.4,10.0,12.52,3.44,1,0,0.8801212796630973,0.8729187283509299,1.9680657505182528,1.476538221333151,-0.788956011682537,1.2025338661008493,-0.025837928738967956,1.6928382284858468,1.5087482390337925,-0.7315469643919481,-0.03597943025220917,2.299817835632154,1.198597593946089
487,Sindarius Thornwell,2017,48.0,191.77,194.945,208.28,261.62,77.47,339.09000000000003,68.58,330.2,96.161504,7.8,10.0,11.48,3.36,1,0,-0.6422029143342759,-0.6558718629682988,-0.12624021168326002,-0.056333787560902966,-1.3914527000722963,-1.182382379953758,-0.9046674786099776,-0.6166943328737795,-0.11490401726776593,0.2394665929652727,-0.03597943025220917,0.30726866288226756,0.5282257685828657
488,De'Aaron Fox,2017,5.0,187.96,191.135,199.39000000000001,254.0,88.9,351.79,74.93,337.82,77.11064,4.5,10.0,11.254999999999999,3.28,1,1,-1.0989001725334886,-1.1145090403640672,-1.0147336501929909,-0.6694825911185246,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,-1.8197388863844013,-1.0956770484009062,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
489,Monte Morris,2017,51.0,186.055,189.23,193.04,245.11,85.09,330.2,71.12,316.23,79.3786,6.9,10.0,11.0,3.19,1,0,-1.3272488016330948,-1.3438276290619513,-1.6493718205570875,-1.3848228619357483,-0.4877076674876566,-2.061035733763355,-0.5531356586615733,-1.8869372416215695,-1.6167823543467061,-0.12466349104368499,-0.03597943025220917,-0.6123694168484509,-0.8963143603139815
490,Edmond Sumner,2017,52.0,193.04,197.485,205.74,260.35,88.9,351.79,74.93,337.82,79.83219199999999,8.3,10.0,11.254999999999999,3.28,1,0,-0.48997049493454065,-0.35011374470445106,-0.380095479828897,-0.15852525482050506,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,-1.5761910479391685,0.4417610840813608,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
491,Kadeem Allen,2017,53.0,185.42000000000002,188.595,206.375,252.73,90.17,342.9,83.82000000000001,336.55,87.089664,6.4,10.0,11.24,3.15,1,0,-1.4033650113329625,-1.4202671586279114,-0.31663166279248844,-0.771674058378129,0.1147890209021026,-0.8058166568925096,1.204523441080444,-0.03931119253387164,-0.9267301454185446,-0.3269579821597727,-0.03597943025220917,-0.15255037698309168,-1.231500272995593
492,Alec Peters,2017,54.0,201.29500000000002,205.105,210.185,266.7,88.9,351.79,74.93,337.82,105.233344,8.8,10.0,11.254999999999999,3.28,1,0,0.4995402311637557,0.5671606100870821,0.0641512394259684,0.35243208147750993,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,0.6969221108830139,0.6440555751974485,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
493,Nigel Williams-Goss,2017,55.0,186.69,190.5,201.29500000000002,251.46,87.63,339.09000000000003,69.85,321.31,86.18248,5.6,10.0,10.42,3.19,1,0,-1.2511325919332272,-1.1909485699300273,-0.8243421990837624,-0.873865525637731,-0.18645932329277784,-1.182382379953758,-0.7289015686357765,-1.4250307293496463,-1.0079127582336225,-0.6506291679455134,-0.03597943025220917,-1.723598763189735,-0.8963143603139815
494,Andrew Jones,2017,,190.5,193.675,199.39000000000001,252.73,88.9,341.63,68.58,321.31,83.91452,4.9,10.0,11.38,3.35,0,1,-0.7944353337340145,-0.8087509221002194,-1.0147336501929909,-0.771674058378129,-0.03583515119533677,-0.9313385645795924,-0.9046674786099776,-1.4250307293496463,-1.2108692902713176,-0.9338414555080359,-0.03597943025220917,0.11567739627170207,0.44442929041246476
495,Cameron Oliver,2017,,200.66,203.835,216.535,270.51,100.33,370.84000000000003,71.12,341.63,108.408488,7.7,10.0,12.17,3.16,0,1,0.42342402146388464,0.41428155095516156,0.6987894097900622,0.6590064832563207,1.319782397681621,1.9556653122233576,-0.5531356586615733,0.42259531973805153,0.981061255735787,0.1990076947420553,-0.03597943025220917,1.6292484024951732,-1.1477037948251883
496,Chris Boucher,2017,,203.2,207.01,223.52,280.67,88.9,351.79,74.93,337.82,82.553744,5.4,10.0,11.254999999999999,3.28,0,1,0.7278888602633585,0.7964791987849662,1.3968913971905674,1.476538221333151,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,-1.3326432094939344,-0.7315469643919481,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
497,Derrick Walton,2017,,180.34,184.785,189.23,241.3,82.55,323.85,66.04,307.34000000000003,85.728888,5.8,10.0,11.28,3.29,0,1,-2.0122946889319135,-1.8789043360236797,-2.0301547227755443,-1.6913972637145591,-0.788956011682537,-2.6886452721987744,-1.2561992985583799,-2.6952736380974365,-1.0485040646411616,-0.5697113714990781,-0.03597943025220917,-0.07591387033886683,-0.0583495786099526
498,Devin Robinson,2017,,200.66,203.835,215.26500000000001,269.24,105.41,374.65,90.17,359.41,86.18248,3.2,10.0,12.85,3.23,0,1,0.42342402146388464,0.41428155095516156,0.5718617757172452,0.5568150159967187,1.92227908607138,2.332231035284606,2.0833529909514517,2.0392681126897902,-1.0079127582336225,-1.6216427253027341,-0.03597943025220917,2.9320690154470226,-0.5611284476323699
499,Eric Mika,2017,,204.47,207.645,208.28,270.51,81.28,351.79,73.66,344.17,105.686936,6.5,10.0,11.71,3.38,0,1,0.8801212796630973,0.8729187283509299,-0.12624021168326002,0.6590064832563207,-0.9395801837799764,0.0728366969170871,-0.20160383871317106,0.6535485758740157,0.737513417290553,-0.2864990839365553,-0.03597943025220917,0.7479285760865706,0.6958187249236716
500,Hamidou Diallo,2017,,192.405,195.58,211.455,257.81,113.03,370.84000000000003,87.63,345.44,89.357624,5.2,10.0,10.88,3.11,0,1,-0.5660867046344082,-0.5794323334023352,0.1910788734987883,-0.3629081893397138,2.82602411865602,1.9556653122233576,1.7318211710030473,0.7690252039419953,-0.7237736133808496,-0.8124647608383833,-0.03597943025220917,-0.8422789367811288,-1.5666861856772047
501,Isaiah Briscoe,2017,,186.055,189.865,205.74,252.73,85.09,337.82,71.12,323.85,100.697424,11.0,10.0,10.95,3.38,0,1,-1.3272488016330948,-1.2673880994959876,-0.380095479828897,-0.771674058378129,-0.4877076674876566,-1.3079042876408464,-0.5531356586615733,-1.194077473213682,0.291009046807624,1.5341513361082342,-0.03597943025220917,-0.7081650501537353,0.6958187249236716
502,Isaiah Hicks,2017,,201.29500000000002,204.47,214.63,266.7,93.98,360.68,80.01,346.71,105.686936,7.7,10.0,12.31,3.36,0,1,0.4995402311637557,0.4907210805211218,0.5083979586808338,0.35243208147750993,0.5666615371944225,0.9514900507266781,0.6772257111578386,0.8845018320099747,0.737513417290553,0.1990076947420553,-0.03597943025220917,1.897476175749967,0.5282257685828657
503,Jamel Artis,2017,,196.85,200.025,208.28,266.7,78.74,345.44,59.69,326.39,96.615096,11.9,10.0,11.62,3.44,0,1,-0.033273236735328005,-0.04435562644060669,-0.12624021168326002,0.35243208147750993,-1.2408285279748568,-0.5547728415183383,-2.1350288484293896,-0.9631242170777232,-0.07431271086022694,1.8982814201171923,-0.03597943025220917,0.5754964361370579,1.198597593946089
504,Johnathan Motley,2017,,202.565,205.105,223.52,274.32,88.9,351.79,74.93,337.82,107.954896,6.6,10.0,11.254999999999999,3.28,0,1,0.6517726505634909,0.5671606100870821,1.3968913971905674,0.9655808850351315,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,0.9404699493282479,-0.2460401857133379,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
505,Jonathan Jeanne,2017,,215.26500000000001,218.44,229.87,288.29,80.01,368.3,73.66,361.95,93.893544,8.7,10.0,12.61,3.36,0,1,2.1740968445608675,2.1723907309722708,2.0315295675546614,2.0896870248907726,-1.0902043558774157,1.7046214968491864,-0.20160383871317106,2.2702213688257493,-0.31786054930545965,0.6035966769742304,-0.03597943025220917,2.4722499755816636,0.5282257685828657
506,Justin Jackson (Canada),2017,,197.485,200.66,221.615,271.78000000000003,80.01,351.79,67.31,339.09000000000003,99.336648,8.1,10.0,11.78,3.43,0,1,0.042842972964543036,0.032083903125353544,1.206499946081339,0.7611979505159274,-1.0902043558774157,0.0728366969170871,-1.0804333885841788,0.19164206360209254,0.16923512758500703,0.36084328763492524,-0.03597943025220917,0.882042462713964,1.1148011157756879
507,Kennedy Meeks,2017,,205.105,208.915,215.9,269.24,77.47,346.71,71.12,340.36,125.644984,11.5,10.0,12.91,3.5,0,1,0.9562374893629648,1.0257977874828503,0.6353255927536537,0.5568150159967187,-1.3914527000722963,-0.42925093383125545,-0.5531356586615733,0.30711869167007205,2.523530899222266,1.736445827224322,-0.03597943025220917,3.047023775413363,1.7013764629685062
508,Kobi Simmons,2017,,191.135,194.31,198.12,251.46,97.79,349.25,77.47,328.93,75.296272,5.0,10.0,11.15,3.18,0,1,-0.7183191240341469,-0.7323113925342591,-1.1416612842658107,-0.873865525637731,1.0185340534867422,-0.17820711845708417,0.3256938912094343,-0.732170960941759,-1.982104112014557,-0.8933825572848184,-0.03597943025220917,-0.32498251693260094,-0.9801108384843825
509,Moritz Wagner,2017,,208.28,211.455,213.36,274.32,82.55,356.87,64.77,339.09000000000003,104.779752,6.7,10.0,12.0,3.35,0,1,1.3368185378623099,1.3315559057466981,0.3814703246080167,0.9655808850351315,-0.788956011682537,0.574924327665424,-1.431965208532583,0.19164206360209254,0.656330804475475,-0.20558128749012014,-0.03597943025220917,1.3035432492572108,0.44442929041246476
510,Omer Yurtseven,2017,,209.55,212.725,215.9,275.59000000000003,80.01,355.6,66.04,341.63,112.490816,7.6,10.0,12.85,3.45,0,1,1.4890509572620485,1.4844349648786186,0.6353255927536537,1.0677723522947382,-1.0902043558774157,0.4494024199783412,-1.2561992985583799,0.42259531973805153,1.3463830134036365,0.15854879651883755,-0.03597943025220917,2.9320690154470226,1.2823940721164937
511,P.J. Dozier,2017,,196.215,200.025,210.82,256.54,99.06,355.6,86.36,342.9,91.171992,6.1,10.0,10.84,3.15,0,1,-0.10938944643519564,-0.04435562644060669,0.12761505646237692,-0.46509965659931585,1.1691582255841817,0.4494024199783412,1.5560552610288463,0.5380719478060311,-0.5614083877506936,-0.4483346768294256,-0.03597943025220917,-0.918915443425357,-1.231500272995593
512,Peter Jok,2017,,193.675,197.485,203.2,259.08,78.74,337.82,67.31,326.39,91.625584,11.0,10.0,11.34,3.41,0,1,-0.4138542852346696,-0.35011374470445106,-0.6339507479745368,-0.2607167220801117,-1.2408285279748568,-1.3079042876408464,-1.0804333885841788,-0.9631242170777232,-0.5208170813431546,1.5341513361082342,-0.03597943025220917,0.03904088962747382,0.9472081594348821
513,Rawle Alkins,2017,,189.23,192.405,205.105,251.46,102.87,354.33,80.01,331.47,101.151016,11.0,10.0,11.99,3.3,0,1,-0.9466677531337533,-0.9616299812321433,-0.4435592968653084,-0.873865525637731,1.6210307418765015,0.32388051229125275,0.6772257111578386,-0.5012177048057949,0.331600353215163,1.5341513361082342,-0.03597943025220917,1.2843841225961545,0.02544689956044843
514,Sviatoslav Mykhailiuk,2017,,199.39000000000001,201.93,195.58,254.0,83.82000000000001,337.82,68.58,322.58,99.79024,11.4,10.0,12.4,3.53,0,1,0.27119160206414933,0.18496296225727743,-1.3955165524114477,-0.6694825911185246,-0.638331839585096,-1.3079042876408464,-0.9046674786099776,-1.309554101281667,0.20982643399254602,1.6959869290011045,-0.03597943025220917,2.069908315699476,1.952765897479713
